filename,fqn,namespace,name,current_support_level,new_support_level,scenario_file,scenario_plugin_type,matched_line
lib/ansible/modules/network/fortios/fortios_switch_controller_igmp_snooping.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_igmp_snooping.py
lib/ansible/modules/network/fortios/fortios_switch_controller_lldp_profile.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_lldp_profile.py
lib/ansible/modules/network/fortios/fortios_switch_controller_lldp_settings.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_lldp_settings.py
lib/ansible/modules/network/fortios/fortios_switch_controller_mac_sync_settings.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_mac_sync_settings.py
lib/ansible/modules/network/fortios/fortios_switch_controller_managed_switch.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_managed_switch.py
lib/ansible/modules/network/fortios/fortios_switch_controller_network_monitor_settings.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_network_monitor_settings.py
lib/ansible/modules/network/fortios/fortios_switch_controller_qos_dot1p_map.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_qos_dot1p_map.py
lib/ansible/modules/network/fortios/fortios_switch_controller_qos_ip_dscp_map.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_qos_ip_dscp_map.py
lib/ansible/modules/network/fortios/fortios_switch_controller_qos_qos_policy.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_qos_qos_policy.py
lib/ansible/modules/network/fortios/fortios_switch_controller_qos_queue_policy.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_qos_queue_policy.py
lib/ansible/modules/network/fortios/fortios_switch_controller_quarantine.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_quarantine.py
lib/ansible/modules/network/fortios/fortios_switch_controller_security_policy_802_1X.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/fortios/fortios_switch_controller_security_policy_captive_portal.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_security_policy_captive_portal.py
lib/ansible/modules/network/fortios/fortios_switch_controller_sflow.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_sflow.py
lib/ansible/modules/network/fortios/fortios_switch_controller_storm_control.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_storm_control.py
lib/ansible/modules/network/fortios/fortios_switch_controller_stp_settings.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_stp_settings.py
lib/ansible/modules/network/fortios/fortios_switch_controller_switch_group.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_switch_group.py
lib/ansible/modules/network/fortios/fortios_switch_controller_switch_interface_tag.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_switch_interface_tag.py
lib/ansible/modules/network/fortios/fortios_switch_controller_switch_log.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_switch_log.py
lib/ansible/modules/network/fortios/fortios_switch_controller_switch_profile.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_switch_profile.py
lib/ansible/modules/network/fortios/fortios_switch_controller_system.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_system.py
lib/ansible/modules/network/fortios/fortios_switch_controller_virtual_port_pool.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_virtual_port_pool.py
lib/ansible/modules/network/fortios/fortios_switch_controller_vlan.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_switch_controller_vlan.py
lib/ansible/modules/network/fortios/fortios_system_accprofile.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_accprofile.py
lib/ansible/modules/network/fortios/fortios_system_admin.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_admin.py
lib/ansible/modules/network/fortios/fortios_system_affinity_interrupt.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_affinity_interrupt.py
lib/ansible/modules/network/fortios/fortios_system_affinity_packet_redistribution.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_affinity_packet_redistribution.py
lib/ansible/modules/network/fortios/fortios_system_alarm.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_alarm.py
lib/ansible/modules/network/fortios/fortios_system_alias.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_alias.py
lib/ansible/modules/network/fortios/fortios_system_api_user.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_api_user.py
lib/ansible/modules/network/fortios/fortios_system_arp_table.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_arp_table.py
lib/ansible/modules/network/fortios/fortios_system_auto_install.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_auto_install.py
lib/ansible/modules/network/fortios/fortios_system_auto_script.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_auto_script.py
lib/ansible/modules/network/fortios/fortios_system_automation_action.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_automation_action.py
lib/ansible/modules/network/fortios/fortios_system_automation_destination.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_automation_destination.py
lib/ansible/modules/network/fortios/fortios_system_automation_stitch.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_automation_stitch.py
lib/ansible/modules/network/fortios/fortios_system_automation_trigger.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_automation_trigger.py
lib/ansible/modules/network/fortios/fortios_system_autoupdate_push_update.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_autoupdate_push_update.py
lib/ansible/modules/network/fortios/fortios_system_autoupdate_schedule.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_autoupdate_schedule.py
lib/ansible/modules/network/fortios/fortios_system_autoupdate_tunneling.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_autoupdate_tunneling.py
lib/ansible/modules/network/fortios/fortios_system_central_management.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_central_management.py
lib/ansible/modules/network/fortios/fortios_system_cluster_sync.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_cluster_sync.py
lib/ansible/modules/network/fortios/fortios_system_console.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_console.py
lib/ansible/modules/network/fortios/fortios_system_csf.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_csf.py
lib/ansible/modules/network/fortios/fortios_system_custom_language.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_custom_language.py
lib/ansible/modules/network/fortios/fortios_system_ddns.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_ddns.py
lib/ansible/modules/network/fortios/fortios_system_dedicated_mgmt.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_dedicated_mgmt.py
lib/ansible/modules/network/fortios/fortios_system_dhcp6_server.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_dhcp6_server.py
lib/ansible/modules/network/fortios/fortios_system_dhcp_server.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_dhcp_server.py
lib/ansible/modules/network/fortios/fortios_system_dns.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_dns.py
lib/ansible/modules/network/fortios/fortios_system_dns_database.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_dns_database.py
lib/ansible/modules/network/fortios/fortios_system_dns_server.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_dns_server.py
lib/ansible/modules/network/fortios/fortios_system_dscp_based_priority.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_dscp_based_priority.py
lib/ansible/modules/network/fortios/fortios_system_email_server.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_email_server.py
lib/ansible/modules/network/fortios/fortios_system_external_resource.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_external_resource.py
lib/ansible/modules/network/fortios/fortios_system_fips_cc.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_fips_cc.py
lib/ansible/modules/network/fortios/fortios_system_firmware_upgrade.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_firmware_upgrade.py
lib/ansible/modules/network/fortios/fortios_system_fm.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_fm.py
lib/ansible/modules/network/fortios/fortios_system_fortiguard.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_fortiguard.py
lib/ansible/modules/network/fortios/fortios_system_fortimanager.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_fortimanager.py
lib/ansible/modules/network/fortios/fortios_system_fortisandbox.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_fortisandbox.py
lib/ansible/modules/network/fortios/fortios_system_fsso_polling.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_fsso_polling.py
lib/ansible/modules/network/fortios/fortios_system_ftm_push.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_ftm_push.py
lib/ansible/modules/network/fortios/fortios_system_geoip_override.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_geoip_override.py
lib/ansible/modules/network/fortios/fortios_system_global.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_global.py
lib/ansible/modules/network/fortios/fortios_system_gre_tunnel.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_gre_tunnel.py
lib/ansible/modules/network/fortios/fortios_system_ha.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_ha.py
lib/ansible/modules/network/fortios/fortios_system_ha_monitor.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_ha_monitor.py
lib/ansible/modules/network/fortios/fortios_system_interface.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_interface.py
lib/ansible/modules/network/fortios/fortios_system_ipip_tunnel.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_ipip_tunnel.py
lib/ansible/modules/network/fortios/fortios_system_ips_urlfilter_dns.py,fortinet.fortios,fortinet,fortios,community,community,scenarios/nwo/fortinet.yml,modules,network/fortios/fortios_system_ips_urlfilter_dns.py
